timestamp,can_id,risk_level,score,reason
51.03625103222687,545,MEDIUM,0.8289723802839246,"timing=0.001, payload=1.954, ml=0.619, persistence=0.210"
51.06606528729565,316,MEDIUM,0.8048089216210726,"timing=0.001, payload=1.886, ml=0.611, persistence=0.220"
51.67757147353343,260,MEDIUM,0.8500168025964835,"timing=0.001, payload=2.000, ml=0.633, persistence=0.230"
53.059853173083575,329,MEDIUM,0.8002559922143994,"timing=0.001, payload=1.880, ml=0.610, persistence=0.200"
53.55964962788935,545,MEDIUM,0.8485390634394404,"timing=0.001, payload=2.000, ml=0.640, persistence=0.200"
53.56941306318355,260,MEDIUM,0.836455814935944,"timing=0.001, payload=1.977, ml=0.621, persistence=0.200"
53.58933919202291,316,MEDIUM,0.8470632481158675,"timing=0.001, payload=2.000, ml=0.628, persistence=0.210"
54.848533289452135,316,MEDIUM,0.8454473664917563,"timing=0.001, payload=2.000, ml=0.625, persistence=0.200"
54.94872920716828,329,MEDIUM,0.8266993896110915,"timing=0.001, payload=1.948, ml=0.618, persistence=0.210"
55.44965717263037,545,MEDIUM,0.8333359138291887,"timing=0.001, payload=1.963, ml=0.620, persistence=0.220"
56.09020227879106,260,MEDIUM,0.8371627838388046,"timing=0.001, payload=1.971, ml=0.620, persistence=0.230"
56.110784053795,316,MEDIUM,0.8481292824010008,"timing=0.001, payload=1.997, ml=0.624, persistence=0.240"
56.84301204618316,329,MEDIUM,0.8460954541335456,"timing=0.001, payload=1.986, ml=0.622, persistence=0.260"
57.34254398812558,545,MEDIUM,0.8030765762183245,"timing=0.001, payload=1.871, ml=0.609, persistence=0.260"
58.73289575350867,329,MEDIUM,0.8494168092056735,"timing=0.001, payload=2.000, ml=0.625, persistence=0.240"
59.2330643228241,545,MEDIUM,0.8382820099448061,"timing=0.001, payload=1.968, ml=0.620, persistence=0.250"
59.26356851730385,316,MEDIUM,0.8019621078565173,"timing=0.001, payload=1.871, ml=0.609, persistence=0.250"
59.9961065896613,329,MEDIUM,0.8132334428137049,"timing=0.001, payload=1.904, ml=0.612, persistence=0.240"
61.12498939480968,545,MEDIUM,0.8086765516407631,"timing=0.001, payload=1.889, ml=0.611, persistence=0.250"
61.25584312010909,329,MEDIUM,0.8167615473242391,"timing=0.001, payload=1.911, ml=0.613, persistence=0.250"
63.02931716237759,260,MEDIUM,0.8085395958682848,"timing=0.001, payload=1.894, ml=0.611, persistence=0.230"
63.04970254779274,316,MEDIUM,0.8504267130008746,"timing=0.001, payload=2.000, ml=0.630, persistence=0.240"
63.15026465634914,329,MEDIUM,0.8091886180987489,"timing=0.001, payload=1.893, ml=0.611, persistence=0.240"
64.27882973143338,545,MEDIUM,0.8195612513969671,"timing=0.001, payload=1.926, ml=0.615, persistence=0.220"
64.93863977891692,316,MEDIUM,0.8026289044306995,"timing=0.001, payload=1.881, ml=0.610, persistence=0.220"
65.54900579281149,260,MEDIUM,0.8501467147566723,"timing=0.001, payload=2.000, ml=0.634, persistence=0.230"
66.16901897752814,545,MEDIUM,0.8395923758282899,"timing=0.001, payload=1.972, ml=0.620, persistence=0.250"
66.81002384456404,260,MEDIUM,0.8484207176526466,"timing=0.001, payload=2.000, ml=0.625, persistence=0.230"
67.55828196369188,329,MEDIUM,0.8496221091784452,"timing=0.001, payload=2.000, ml=0.631, persistence=0.230"
68.05867127861559,545,MEDIUM,0.851083450121309,"timing=0.001, payload=2.000, ml=0.633, persistence=0.240"
68.06845392795216,260,MEDIUM,0.8495315641261899,"timing=0.001, payload=2.000, ml=0.626, persistence=0.240"
69.33105018094706,260,MEDIUM,0.8295652878974,"timing=0.001, payload=1.950, ml=0.618, persistence=0.230"
69.44967580040517,329,MEDIUM,0.816459369582581,"timing=0.001, payload=1.918, ml=0.614, persistence=0.220"
71.22056474745301,260,MEDIUM,0.8248015864830794,"timing=0.001, payload=1.946, ml=0.617, persistence=0.200"
71.24054500518164,316,MEDIUM,0.8066765618585356,"timing=0.001, payload=1.897, ml=0.612, persistence=0.200"
72.46902846033784,545,MEDIUM,0.843883983933787,"timing=0.001, payload=2.000, ml=0.627, persistence=0.180"
72.50058413940145,316,MEDIUM,0.8092854791425038,"timing=0.001, payload=1.912, ml=0.613, persistence=0.170"
72.60122913614148,329,MEDIUM,0.8064449105156235,"timing=0.001, payload=1.907, ml=0.613, persistence=0.160"
73.7397362851602,260,MEDIUM,0.8441042107527797,"timing=0.001, payload=2.000, ml=0.634, persistence=0.170"
74.35893949777108,545,MEDIUM,0.8113035626563047,"timing=0.001, payload=1.917, ml=0.614, persistence=0.170"
75.0217680681389,316,MEDIUM,0.8020660338603312,"timing=0.001, payload=1.898, ml=0.612, persistence=0.150"
75.6208667546487,545,MEDIUM,0.811282465047484,"timing=0.001, payload=1.923, ml=0.615, persistence=0.150"
76.88070379036449,545,MEDIUM,0.8023596179242584,"timing=0.001, payload=1.904, ml=0.612, persistence=0.130"
77.63830849196603,329,MEDIUM,0.8154364141282399,"timing=0.001, payload=1.936, ml=0.616, persistence=0.140"
78.13797953488604,545,MEDIUM,0.8424536802423802,"timing=0.001, payload=2.000, ml=0.635, persistence=0.150"
79.3957788853307,545,MEDIUM,0.8393388560432297,"timing=0.001, payload=1.998, ml=0.624, persistence=0.150"
80.15620613611533,329,MEDIUM,0.8351326876765127,"timing=0.001, payload=1.981, ml=0.622, persistence=0.170"
80.66631230819459,260,MEDIUM,0.8129939091656475,"timing=0.001, payload=1.922, ml=0.615, persistence=0.170"
80.68691584455345,316,MEDIUM,0.8075819306893279,"timing=0.001, payload=1.907, ml=0.613, persistence=0.170"
81.41669101141585,329,MEDIUM,0.8424761039342211,"timing=0.001, payload=2.000, ml=0.625, persistence=0.170"
81.94487362134332,316,MEDIUM,0.8079049690851616,"timing=0.001, payload=1.911, ml=0.613, persistence=0.160"
82.54472625259204,545,MEDIUM,0.8196445194957801,"timing=0.001, payload=1.942, ml=0.617, persistence=0.160"
83.18410343450344,260,MEDIUM,0.8002400871736072,"timing=0.001, payload=1.891, ml=0.611, persistence=0.160"
83.2042265905947,316,MEDIUM,0.8182239600000164,"timing=0.001, payload=1.936, ml=0.616, persistence=0.170"
84.43550119414652,545,MEDIUM,0.82873422204022,"timing=0.001, payload=1.969, ml=0.620, persistence=0.150"
84.46600278879073,316,MEDIUM,0.8419332767417427,"timing=0.001, payload=2.000, ml=0.628, persistence=0.160"
85.19732365282529,329,MEDIUM,0.8207420319155546,"timing=0.001, payload=1.945, ml=0.617, persistence=0.160"
85.72690529848505,316,MEDIUM,0.8007695270383423,"timing=0.001, payload=1.892, ml=0.611, persistence=0.160"
86.3270017453554,545,MEDIUM,0.8399917344996515,"timing=0.001, payload=1.991, ml=0.623, persistence=0.180"
86.96878198832941,260,MEDIUM,0.8159968217039987,"timing=0.001, payload=1.925, ml=0.615, persistence=0.190"
87.61834832636849,316,MEDIUM,0.8141377307555439,"timing=0.001, payload=1.920, ml=0.614, persistence=0.190"
87.71775827671091,329,MEDIUM,0.8187068992419807,"timing=0.001, payload=1.932, ml=0.616, persistence=0.190"
88.22701652615524,260,MEDIUM,0.8178929621500899,"timing=0.001, payload=1.932, ml=0.616, persistence=0.180"
88.84859484479851,545,MEDIUM,0.8331348221153402,"timing=0.001, payload=1.968, ml=0.620, persistence=0.200"
88.87839788532831,316,MEDIUM,0.8354172029292765,"timing=0.001, payload=1.971, ml=0.620, persistence=0.210"
89.4885171668999,260,MEDIUM,0.8277857331904597,"timing=0.001, payload=1.951, ml=0.618, persistence=0.210"
90.10963929395668,545,MEDIUM,0.8385001605054463,"timing=0.001, payload=1.974, ml=0.621, persistence=0.230"
90.14010077743268,316,MEDIUM,0.84844948172385,"timing=0.001, payload=1.995, ml=0.623, persistence=0.250"
90.75105041730563,260,MEDIUM,0.8483085413733231,"timing=0.001, payload=1.992, ml=0.623, persistence=0.260"
92.0017302521276,545,MEDIUM,0.8226373673381684,"timing=0.001, payload=1.924, ml=0.615, persistence=0.260"
92.13262333815682,329,MEDIUM,0.8051927217919923,"timing=0.001, payload=1.877, ml=0.609, persistence=0.260"
93.2717163211708,260,MEDIUM,0.8166447901083134,"timing=0.001, payload=1.908, ml=0.613, persistence=0.260"
93.39287251110396,329,MEDIUM,0.8265561107318691,"timing=0.001, payload=1.934, ml=0.616, persistence=0.260"
93.92241901150544,316,MEDIUM,0.8357451335793473,"timing=0.001, payload=1.956, ml=0.619, persistence=0.270"
94.65299184700632,329,MEDIUM,0.8536783979773195,"timing=0.001, payload=2.000, ml=0.626, persistence=0.280"
95.79160871372508,260,MEDIUM,0.8188353205075621,"timing=0.001, payload=1.914, ml=0.614, persistence=0.260"
95.81258947949878,316,MEDIUM,0.8532085505432329,"timing=0.001, payload=2.000, ml=0.629, persistence=0.270"
95.91213903168436,329,MEDIUM,0.8538954285523502,"timing=0.001, payload=2.000, ml=0.632, persistence=0.270"
97.04207583967616,545,MEDIUM,0.8548138849984324,"timing=0.001, payload=1.999, ml=0.624, persistence=0.300"
97.17115312812744,329,MEDIUM,0.8357906929105297,"timing=0.001, payload=1.951, ml=0.618, persistence=0.290"
97.68241547107208,260,MEDIUM,0.8215172595835744,"timing=0.001, payload=1.913, ml=0.613, persistence=0.290"
98.3001536238097,545,MEDIUM,0.8004504126898868,"timing=0.001, payload=1.859, ml=0.607, persistence=0.280"
98.33085096107756,316,MEDIUM,0.8053407773132015,"timing=0.001, payload=1.875, ml=0.609, persistence=0.270"
99.06157091571318,329,MEDIUM,0.8362485530571564,"timing=0.001, payload=1.952, ml=0.618, persistence=0.290"
99.56129259564464,545,MEDIUM,0.8487727243310164,"timing=0.001, payload=1.983, ml=0.622, persistence=0.300"
99.57097178597752,260,MEDIUM,0.8136609409610916,"timing=0.001, payload=1.889, ml=0.611, persistence=0.300"
99.59089579253038,316,MEDIUM,0.8295654752491921,"timing=0.001, payload=1.932, ml=0.616, persistence=0.300"
100.83420163180313,260,MEDIUM,0.8407009783846513,"timing=0.001, payload=1.961, ml=0.619, persistence=0.300"
101.45452183091592,545,MEDIUM,0.8455685085201076,"timing=0.001, payload=1.974, ml=0.621, persistence=0.300"
101.58332326100025,329,MEDIUM,0.8606132860513376,"timing=0.001, payload=2.000, ml=0.651, persistence=0.300"
102.11346571652774,316,MEDIUM,0.8104238861333748,"timing=0.001, payload=1.886, ml=0.610, persistence=0.280"
102.7220180225029,260,MEDIUM,0.8335004548846094,"timing=0.001, payload=1.945, ml=0.617, persistence=0.290"
103.9818409876217,260,MEDIUM,0.8353236383875274,"timing=0.001, payload=1.947, ml=0.618, persistence=0.300"
104.00184609564808,316,MEDIUM,0.8159843222428447,"timing=0.001, payload=1.898, ml=0.612, persistence=0.290"
104.1018300368666,329,MEDIUM,0.8553976579438349,"timing=0.001, payload=2.000, ml=0.625, persistence=0.300"
105.24272891357792,260,MEDIUM,0.8081449637223758,"timing=0.001, payload=1.882, ml=0.610, persistence=0.270"
105.26201394387206,316,MEDIUM,0.8505035612775598,"timing=0.001, payload=1.996, ml=0.623, persistence=0.270"
106.50129314656569,260,MEDIUM,0.8386359991229004,"timing=0.001, payload=1.969, ml=0.620, persistence=0.250"
106.52096043751196,316,MEDIUM,0.851872034192851,"timing=0.001, payload=2.000, ml=0.627, persistence=0.260"
106.6218190574032,329,MEDIUM,0.818994029790831,"timing=0.001, payload=1.914, ml=0.614, persistence=0.260"
107.78211668557611,316,MEDIUM,0.8064705089707923,"timing=0.001, payload=1.880, ml=0.610, persistence=0.260"
107.8816284061353,329,MEDIUM,0.8200978434554055,"timing=0.001, payload=1.917, ml=0.614, persistence=0.260"
109.13990157405748,329,MEDIUM,0.828293646472899,"timing=0.001, payload=1.939, ml=0.617, persistence=0.260"
110.27048060742791,545,MEDIUM,0.8254797987025548,"timing=0.001, payload=1.934, ml=0.616, persistence=0.250"
110.30050735541148,316,MEDIUM,0.8171940229891204,"timing=0.001, payload=1.912, ml=0.613, persistence=0.250"
110.39965165275773,329,MEDIUM,0.8505367376275488,"timing=0.001, payload=2.000, ml=0.626, persistence=0.250"
110.90926721911144,260,MEDIUM,0.8008026186104207,"timing=0.001, payload=1.865, ml=0.608, persistence=0.260"
112.16015625906998,545,MEDIUM,0.8510165824123995,"timing=0.001, payload=2.000, ml=0.628, persistence=0.250"
112.1708074142706,260,MEDIUM,0.8501961565376651,"timing=0.001, payload=2.000, ml=0.624, persistence=0.250"
112.2918886217112,329,MEDIUM,0.834939792337192,"timing=0.001, payload=1.959, ml=0.619, persistence=0.250"
113.42015220402274,545,MEDIUM,0.8450252537520918,"timing=0.001, payload=1.984, ml=0.622, persistence=0.260"
113.54957248162458,329,MEDIUM,0.8188663983165063,"timing=0.001, payload=1.913, ml=0.614, persistence=0.260"
114.08037166880312,316,MEDIUM,0.8338974151988275,"timing=0.001, payload=1.951, ml=0.618, persistence=0.270"
114.68947805296244,260,MEDIUM,0.8198982533313507,"timing=0.001, payload=1.916, ml=0.614, persistence=0.260"
114.80908692529847,329,MEDIUM,0.8134464598842737,"timing=0.001, payload=1.902, ml=0.612, persistence=0.250"
115.94736034130102,260,MEDIUM,0.8026680730361236,"timing=0.001, payload=1.878, ml=0.609, persistence=0.230"
115.9671214147572,316,MEDIUM,0.8335761552230722,"timing=0.001, payload=1.958, ml=0.619, persistence=0.240"
116.06772059790976,329,MEDIUM,0.8511237420965447,"timing=0.001, payload=2.000, ml=0.628, persistence=0.250"
116.5677413261149,545,MEDIUM,0.8310250627857569,"timing=0.001, payload=1.946, ml=0.617, persistence=0.260"
117.22764357354076,316,MEDIUM,0.832425822399388,"timing=0.001, payload=1.945, ml=0.617, persistence=0.280"
117.32679867182244,329,MEDIUM,0.8337156474108359,"timing=0.001, payload=1.948, ml=0.618, persistence=0.280"
117.83827601947304,260,MEDIUM,0.8108239440517556,"timing=0.001, payload=1.887, ml=0.610, persistence=0.280"
118.45775725192654,545,MEDIUM,0.8442561668916532,"timing=0.001, payload=1.976, ml=0.621, persistence=0.280"
119.09789769736824,260,MEDIUM,0.8321477362417284,"timing=0.001, payload=1.944, ml=0.617, persistence=0.280"
119.11789894320232,316,MEDIUM,0.841182235006126,"timing=0.001, payload=1.965, ml=0.620, persistence=0.290"
119.8457161426079,329,MEDIUM,0.8018727249244995,"timing=0.001, payload=1.865, ml=0.608, persistence=0.270"
120.35579835539056,260,MEDIUM,0.8374825159009001,"timing=0.001, payload=1.958, ml=0.619, persistence=0.280"
120.37622589728244,316,MEDIUM,0.824821480971833,"timing=0.001, payload=1.924, ml=0.615, persistence=0.280"
121.63671812356624,316,MEDIUM,0.8182806254214082,"timing=0.001, payload=1.909, ml=0.613, persistence=0.270"
121.73731486083442,329,MEDIUM,0.8538344144189398,"timing=0.001, payload=2.000, ml=0.627, persistence=0.280"
122.86795212870057,545,MEDIUM,0.8116046706705693,"timing=0.001, payload=1.894, ml=0.611, persistence=0.260"
122.89861815695824,316,MEDIUM,0.8312578123575953,"timing=0.001, payload=1.944, ml=0.617, persistence=0.270"
123.5096764720453,260,MEDIUM,0.8094177273361605,"timing=0.001, payload=1.886, ml=0.610, persistence=0.270"
123.62997026046712,329,MEDIUM,0.8156070435832301,"timing=0.001, payload=1.902, ml=0.612, persistence=0.270"
124.89388713101846,329,MEDIUM,0.8027445885152344,"timing=0.001, payload=1.870, ml=0.608, persistence=0.260"
125.39468360516064,545,MEDIUM,0.8527742547858058,"timing=0.001, payload=2.000, ml=0.627, persistence=0.270"
126.03557236844765,260,MEDIUM,0.8241191211571068,"timing=0.001, payload=1.925, ml=0.615, persistence=0.270"
126.15558672798048,329,MEDIUM,0.8416088868755747,"timing=0.001, payload=1.972, ml=0.620, persistence=0.270"
127.31322095385488,316,MEDIUM,0.8306823737513257,"timing=0.001, payload=1.943, ml=0.617, persistence=0.270"
127.4139278724184,329,MEDIUM,0.8115277240306915,"timing=0.001, payload=1.891, ml=0.611, persistence=0.270"
128.54372717369083,545,MEDIUM,0.8508050036844939,"timing=0.001, payload=2.000, ml=0.632, persistence=0.240"
128.55408583934556,260,MEDIUM,0.8504772175632309,"timing=0.001, payload=2.000, ml=0.630, persistence=0.240"
129.80076144807745,545,MEDIUM,0.8132545403964901,"timing=0.001, payload=1.907, ml=0.613, persistence=0.230"
130.44134091303815,260,MEDIUM,0.8014916979188772,"timing=0.001, payload=1.875, ml=0.609, persistence=0.230"
130.46061950366607,316,MEDIUM,0.8484364273789492,"timing=0.001, payload=2.000, ml=0.625, persistence=0.230"
130.561294066543,329,MEDIUM,0.8524706377068523,"timing=0.001, payload=2.000, ml=0.640, persistence=0.240"
131.8218208583392,329,MEDIUM,0.8502123284308613,"timing=0.001, payload=2.000, ml=0.634, persistence=0.230"
132.32146815856845,545,MEDIUM,0.8373671198764658,"timing=0.001, payload=1.971, ml=0.620, persistence=0.230"
132.35174799210654,316,MEDIUM,0.824835119916722,"timing=0.001, payload=1.940, ml=0.617, persistence=0.220"
132.96224706091996,260,MEDIUM,0.8484004519597867,"timing=0.001, payload=2.000, ml=0.630, persistence=0.220"
134.85238265650352,260,MEDIUM,0.8218329200538457,"timing=0.001, payload=1.940, ml=0.617, persistence=0.190"
134.87267834755875,316,MEDIUM,0.8320503306235443,"timing=0.001, payload=1.968, ml=0.620, persistence=0.190"
134.9732706324664,329,MEDIUM,0.8301239105454828,"timing=0.001, payload=1.960, ml=0.619, persistence=0.200"
135.4724519708665,545,MEDIUM,0.8465475513958998,"timing=0.001, payload=2.000, ml=0.626, persistence=0.210"
136.76551067647242,316,MEDIUM,0.8057033794936678,"timing=0.001, payload=1.897, ml=0.612, persistence=0.190"
137.36720022323925,545,MEDIUM,0.8061425954781926,"timing=0.001, payload=1.898, ml=0.612, persistence=0.190"
137.37747549250963,260,MEDIUM,0.8321766342284376,"timing=0.001, payload=1.965, ml=0.620, persistence=0.200"
138.02913578401842,316,MEDIUM,0.8269654330114896,"timing=0.001, payload=1.951, ml=0.618, persistence=0.200"
138.1285830772344,329,MEDIUM,0.8453549626804024,"timing=0.001, payload=1.998, ml=0.624, persistence=0.210"
139.25728686508913,545,MEDIUM,0.8103974069922266,"timing=0.001, payload=1.907, ml=0.613, persistence=0.200"
139.91670830807982,316,MEDIUM,0.8463352403454569,"timing=0.001, payload=2.000, ml=0.625, persistence=0.210"
142.43746565412334,316,MEDIUM,0.8007768533783907,"timing=0.001, payload=1.887, ml=0.610, persistence=0.180"
142.53704403480668,329,MEDIUM,0.8004217970270975,"timing=0.001, payload=1.886, ml=0.610, persistence=0.180"
144.2982357734845,545,MEDIUM,0.8316366501846152,"timing=0.001, payload=1.969, ml=0.620, persistence=0.180"
144.3285499596934,316,MEDIUM,0.8457266491221658,"timing=0.001, payload=2.000, ml=0.637, persistence=0.180"
145.05766760894488,329,MEDIUM,0.8173840176016248,"timing=0.001, payload=1.931, ml=0.616, persistence=0.180"
145.55670502187044,545,MEDIUM,0.8199768620103189,"timing=0.001, payload=1.935, ml=0.616, persistence=0.190"
145.58661880251748,316,MEDIUM,0.8457756895908002,"timing=0.001, payload=2.000, ml=0.627, persistence=0.200"
146.19558409127094,260,MEDIUM,0.8252871011140928,"timing=0.001, payload=1.944, ml=0.617, persistence=0.210"
148.08401379750384,260,MEDIUM,0.8256061895655726,"timing=0.001, payload=1.953, ml=0.618, persistence=0.180"
148.10341107865912,316,MEDIUM,0.8458631150391178,"timing=0.001, payload=2.000, ml=0.637, persistence=0.180"
148.70330274352742,545,MEDIUM,0.83898301527238,"timing=0.001, payload=1.986, ml=0.622, persistence=0.190"
148.83132938883125,329,MEDIUM,0.8037112384223901,"timing=0.001, payload=1.894, ml=0.611, persistence=0.180"
149.3605667515968,316,MEDIUM,0.8096729934433232,"timing=0.001, payload=1.910, ml=0.613, persistence=0.180"
150.5981335708435,260,MEDIUM,0.8369216020994401,"timing=0.001, payload=1.981, ml=0.621, persistence=0.190"
151.86127933242426,260,MEDIUM,0.8337745528264654,"timing=0.001, payload=1.975, ml=0.621, persistence=0.180"
152.61368692401325,329,MEDIUM,0.8442743594899914,"timing=0.001, payload=2.000, ml=0.624, persistence=0.190"
153.87090583932206,329,MEDIUM,0.8422853577966267,"timing=0.001, payload=2.000, ml=0.624, persistence=0.170"
154.37036707431005,545,MEDIUM,0.8441806489064885,"timing=0.001, payload=2.000, ml=0.629, persistence=0.180"
155.64006494178437,260,MEDIUM,0.8222834182687179,"timing=0.001, payload=1.939, ml=0.617, persistence=0.200"
156.39148441317693,329,MEDIUM,0.8095321275392708,"timing=0.001, payload=1.905, ml=0.613, persistence=0.200"
157.5198473046014,545,MEDIUM,0.8178865511204347,"timing=0.001, payload=1.927, ml=0.615, persistence=0.200"
157.6493967648291,329,MEDIUM,0.8108171413188956,"timing=0.001, payload=1.908, ml=0.613, persistence=0.200"
158.78988097434683,260,MEDIUM,0.8481595825996485,"timing=0.001, payload=2.000, ml=0.634, persistence=0.210"
158.81021335338016,316,MEDIUM,0.8190955807884005,"timing=0.001, payload=1.927, ml=0.615, persistence=0.210"
160.03851675026587,545,MEDIUM,0.8240839691897563,"timing=0.001, payload=1.941, ml=0.617, persistence=0.210"
160.6996914590329,316,MEDIUM,0.8470291425704582,"timing=0.001, payload=2.000, ml=0.628, persistence=0.210"
161.92835356287858,545,MEDIUM,0.8225830064772838,"timing=0.001, payload=1.942, ml=0.617, persistence=0.190"
162.56963482639094,260,MEDIUM,0.8380876245482518,"timing=0.001, payload=1.984, ml=0.622, persistence=0.190"
162.59058499831482,316,MEDIUM,0.8483008369873095,"timing=0.001, payload=2.000, ml=0.639, persistence=0.200"
163.82288398095756,545,MEDIUM,0.8497427268553619,"timing=0.001, payload=2.000, ml=0.637, persistence=0.220"
164.48244981505465,316,MEDIUM,0.8231972872104657,"timing=0.001, payload=1.938, ml=0.617, persistence=0.210"
165.21335927696853,329,MEDIUM,0.8287314470516258,"timing=0.001, payload=1.948, ml=0.618, persistence=0.230"
165.72438759489765,260,MEDIUM,0.8127125481084935,"timing=0.001, payload=1.905, ml=0.613, persistence=0.230"
165.74492473232806,316,MEDIUM,0.8180809209535866,"timing=0.001, payload=1.922, ml=0.615, persistence=0.220"
166.47491909131747,329,MEDIUM,0.8025754433084625,"timing=0.001, payload=1.878, ml=0.609, persistence=0.230"
